Com1,Com2
-14.077566,32.05766
-59.830402,26.914583
-11.951872,54.628185
20.233276,-99.05058
-51.36113,77.57185
-7.3514524,7.8105097
-7.489405,-20.929531
-37.33329,80.58003
-38.45608,10.596848
-11.291358,-41.89784
-56.49388,72.65715
-46.653316,22.142519
-11.640962,10.71985
-37.042755,-10.153346
38.034565,-72.88393
30.653044,22.834156
22.034338,-49.66136
-15.069906,-5.095045
-37.612827,21.070118
-28.177958,11.924908
64.88538,51.507965
10.216819,-66.90534
23.995527,55.385384
-14.592456,35.357803
52.93366,-80.107765
-33.463657,48.780945
25.059725,44.52374
31.345396,-30.58579
2.1201057,18.64426
41.815674,75.29916
-59.034664,54.521896
10.120239,-11.946264
31.014257,90.21673
-51.685562,24.90289
-71.6502,19.25529
-9.165218,2.9835706
-13.46633,-8.904865
65.84611,-53.989326
1.3407072,80.25284
-0.79334193,-47.8216
37.449703,-74.26318
23.454365,-28.30992
15.416182,51.684494
39.664516,-55.692387
-82.26441,17.13793
-28.111895,12.248946
-29.817041,24.717022
71.85883,-59.359848
-70.10676,-9.044949
-61.121815,25.242296
-46.473793,-38.72837
6.6071215,-71.864174
-5.4348884,-40.83356
78.30552,27.81839
-7.508153,89.95778
-25.224165,-59.93448
24.359827,-29.249336
22.270014,-29.437239
-52.476814,-26.700575
-51.38836,-55.82542
21.035759,27.847145
71.15793,40.967606
11.529034,-50.47216
-76.90847,-21.169836
-8.84136,9.3577795
-12.018986,-46.04452
21.71886,53.50612
42.1792,75.2054
-68.46347,-17.581964
-9.052661,-28.58356
-50.16723,-40.448948
-36.64796,85.761826
17.64306,3.426457
23.671518,55.59229
-20.743605,-51.34785
35.064106,-2.746376
9.531872,-65.171936
-11.245434,-31.19394
-22.752954,-4.488823
-81.169014,50.37284
-41.04278,25.056221
57.204453,59.32227
-7.119321,-19.401691
-13.5370245,-42.464474
63.649117,24.75655
12.448079,33.025616
-55.422604,16.00903
72.62103,-16.776186
34.050686,-16.771152
9.790426,-11.715766
-52.26621,-40.773148
66.09114,50.866768
-17.05844,-23.597847
-82.03837,-40.721256
-16.852507,-53.141495
82.53701,-39.952946
70.47464,43.23774
1.8457068,-14.782515
18.633337,65.283356
-21.482725,-41.09085
-66.99461,-67.80105
64.58038,-9.109447
-83.0999,-36.72234
4.023369,37.900627
60.53179,-19.768782
30.705202,24.401407
-21.846704,77.400665
57.494396,6.561221
-18.094212,-51.65369
-24.98048,0.16238129
-37.409416,-5.3976502
-7.3332915,-19.688694
-17.789347,20.077225
-0.616145,36.061676
0.52698576,-65.63104
-40.634636,-81.93042
-73.58534,-26.268179
39.88758,11.2084465
4.248712,-21.808687
-31.34325,-91.20186
-48.30676,8.352352
-31.35567,10.6435585
63.855,24.708326
39.050888,60.71871
76.45805,-15.972392
-51.191174,-29.940786
28.629564,-37.108
-87.98356,-10.595374
0.80117416,-34.592426
10.9177885,-67.67389
-36.234283,20.887323
57.522717,6.5849934
-54.471962,23.538622
11.086102,21.321373
-50.518196,77.22336
-51.138786,7.560001
24.7248,-27.796679
-2.9549127,-61.97734
-54.446007,-42.716564
-49.48803,-39.967255
73.26184,38.93186
-46.474495,-38.72736
65.86856,-54.204662
-7.121691,-49.160603
-79.27082,53.710663
46.293617,-33.112053
36.60037,-2.3230636
-3.461453,20.766869
-11.606781,82.99931
3.543259,-23.274694
-62.10244,23.840433
-15.019301,-5.0996003
-1.1461827,-101.90129
-56.49058,-32.792976
-86.92249,48.208664
33.884556,-16.637606
-20.9826,75.356155
4.49403,54.20674
35.690212,-9.48331
-67.11304,-69.587395
-21.129324,87.7033
-5.589398,-3.5095453
-59.357502,51.993103
-62.6642,28.640718
53.286636,-79.442444
40.011833,58.372547
1.9641513,78.314674
-77.819855,54.37266
20.768106,27.47726
-29.752913,24.465372
1.3799214,-90.649796
0.88964194,81.98143
15.724774,90.143814
-21.445301,-39.536064
-79.34967,-38.06207
61.81484,-6.4
77.22341,27.557817
-2.6471932,54.70129
-13.251435,-8.279884
2.5774667,-60.46837
-81.06394,7.4231305
58.03932,-36.901997
-33.00186,-75.785126
28.285769,-37.560852
-5.2785993,-88.53662
67.72042,50.794025
-36.64592,85.772804
-86.72809,48.652836
69.93197,-63.935474
-82.01468,16.42376
32.06862,13.48183
-3.4787323,83.44548
17.403793,-0.6284677
-55.565647,71.85637
24.295694,-5.506891
38.853363,-67.81496
90.74103,-8.625564
-82.89198,23.958008
20.126041,-26.422705
-50.087204,8.004601
63.148323,-3.7100198
-10.049401,55.679504
-73.500374,8.102729
11.642659,33.40594
40.190323,27.339304
24.843567,48.360874
-52.720837,-21.656584
-0.04192449,-95.870026
46.323944,-33.193714
41.815807,75.29924
33.52277,58.97881
66.79153,-11.512737
52.689705,66.65706
-69.89038,-70.26831
-38.15666,10.470788
10.247201,65.90221
-81.954056,13.808159
82.90945,-35.46026
-67.587105,-70.84081
66.702194,25.657839
-49.870102,6.818819
59.099373,56.72875
-24.049675,20.764856
-9.18628,2.9617503
42.06986,86.544525
-43.099316,12.187381
-63.79268,-48.081703
73.551796,41.38903
8.176655,65.04999
94.48031,-0.72482187
46.556885,-4.2269487
48.55599,-34.065804
-44.254562,81.1027
62.589657,-0.9688916
-11.850911,-81.3848
-35.235416,12.733496
-39.878025,26.959303
20.31542,-66.21895
-28.975471,-9.535136
17.23795,2.8337638
42.024258,83.412384
-39.152023,-21.12779
-5.969317,-47.122234
6.1784472,20.681192
-44.102627,27.61509
38.590763,-68.75028
-40.219933,-82.056
79.47913,-16.720722
86.90511,13.190243
-9.4593525,-47.412315
-52.03742,77.51444
-68.39508,21.598148
23.949852,-63.48912
46.638626,-4.2452235
-21.174238,-26.215971
4.1827006,-32.098766
38.8944,-66.741196
-52.36015,-41.369637
-31.227352,67.26666
-2.4953372,17.229479
-83.12147,-36.70766
-7.557008,-33.171535
-57.060524,13.653668
-79.34967,-38.06207
67.186646,-12.619939
-30.604769,-12.214995
-87.99939,-10.651973
0.6385385,-22.289284
-23.713017,20.566572
40.555973,13.525416
22.297462,30.256174
-72.285995,-46.575817
-1.1290042,32.252144
70.94308,-56.63036
-16.19723,-24.612303
68.625694,48.02122
15.755951,90.43812
4.5058665,54.197514
4.1874743,38.783306
72.9865,-15.181938
-37.33334,80.58036
7.074949,-52.4893
5.866055,19.52184
84.69506,12.960399
-5.9260116,97.53079
-39.162376,-17.48479
2.0545447,36.563896
60.01512,5.8272247
-42.18891,62.615967
76.14745,-56.419125
24.421236,-28.044918
-54.8871,52.292606
-16.820633,17.993427
14.328258,-40.167023
57.110794,61.2037
-3.9997606,-32.27389
9.17916,67.637985
-11.810868,-9.6483555
-61.045006,10.556005
-0.934528,-94.306496
-45.063175,-16.531275
-17.051554,-98.13594
14.998592,90.99155
55.55509,62.95635
-40.04189,-20.632391
23.77586,-63.69061
5.9745016,-100.054825
11.740406,-90.50863
24.923525,-63.7953
25.872225,-65.18926
-25.662766,-59.26236
84.705376,12.973041
-52.8016,19.043203
46.0472,-41.7433
57.250465,10.780804
25.776628,-10.106509
-6.61046,7.8383126
-66.58721,-67.73998
59.34895,-21.453678
-21.389997,50.749928
21.719471,53.504242
-60.554375,10.852081
35.196667,-74.24511
-68.6416,21.695303
-21.41028,50.722885
38.179485,-73.71979
11.63432,-26.42051
-29.082027,43.346416
-77.81932,56.39683
79.06805,26.703756
0.9028636,-48.404327
-99.941864,-18.687616
-10.132207,1.3326889
1.7816166,77.73587
-77.46185,8.123759
60.18254,32.325493
-0.87236845,-102.45693
-18.748035,19.247776
-66.91756,-68.668274
6.1906285,-55.58242
-6.665479,7.861121
81.08388,-31.740593
-14.045473,36.06222
2.0837471,-93.47044
21.167192,28.761677
41.515015,24.031641
39.960808,11.489633
60.703987,-38.066925
87.89095,2.7190883
20.071777,-95.67994
41.411522,-16.331326
-15.358339,-36.38585
59.84256,-56.432835
-5.045546,-23.815912
-11.477329,64.702415
-7.0342937,-22.232718
1.2400497,80.78576
5.969373,2.667588
-13.396687,84.57599
23.167036,55.338417
-44.549213,63.243343
85.24307,18.413881
1.6360306,-35.04062
42.13668,-14.670877
84.858696,9.679398
-35.881912,11.011391
2.0508168,77.285355
23.040152,-70.19581
-44.39804,81.09767
2.249095,13.66482
78.17821,-37.43519
30.008564,21.754894
-31.085655,84.1461
-35.12359,-3.1360774
39.601624,-2.1375992
2.084487,-93.47105
12.739877,-26.26015
-14.045473,36.06222
15.716668,90.20374
-6.306081,-24.140694
-11.819606,67.40399
38.595337,-68.70324
-20.3767,-40.475323
-51.90577,-56.942307
-26.356974,44.251465
-51.846954,-56.972626
2.9074364,0.33117005
-64.537766,-69.22967
19.640543,-26.401318
43.83795,-18.196665
-18.748009,-24.576014
-66.12787,9.131211
21.42344,47.965588
43.261955,48.306126
-99.932976,-6.0922303
-26.580338,-44.655575
-21.612654,-79.77459
12.055719,68.997955
43.011814,78.116234
-65.3019,9.250995
-66.907555,25.798132
-26.166834,45.12505
-31.418941,47.011734
-45.743732,79.371185
73.502205,-34.157764
-49.312756,50.715214
-55.599354,71.83823
55.94141,-33.930634
-67.4544,21.755655
73.40696,41.440903
20.649324,-26.345324
2.7001092,-21.669788
-41.27817,-14.5102625
-49.408226,44.259094
-42.895966,11.259624
-17.943266,-39.642105
-92.4314,9.11332
14.675884,20.109709
14.069163,-23.359016
16.488966,4.942679
-44.555855,27.184816
58.714657,-74.40768
46.624,-4.243009
4.0136003,-32.17892
-2.6266077,-62.602573
-25.184944,-53.24859
1.2612352,80.732475
36.33011,-68.07739
-5.410476,-43.4859
-19.862482,49.295948
76.29462,-57.592487
26.414215,86.666756
-17.498096,-30.121557
-21.275148,75.75461
41.732315,23.202877
2.1201057,18.64426
35.28348,82.41562
-65.732445,26.102896
70.29284,-63.571877
-35.39663,24.079037
84.04479,10.331427
-82.379745,49.328903
-8.842381,9.352822
-39.158314,-21.11446
-11.160925,30.392248
-34.597713,-2.6009068
34.58624,82.16557
10.838002,65.342674
-56.094513,71.286896
59.52946,-37.2633
-54.015602,-45.939835
-17.677773,19.881954
13.995041,-23.319162
31.862095,80.41049
40.602917,26.385374
-37.533985,20.34941
38.155514,62.698494
-7.238975,88.57517
-73.42133,-45.46178
0.46233386,-32.684074
-55.506737,71.87052
-23.817415,-80.17135
24.346724,-5.3407335
39.02521,87.26374
38.903584,77.892975
-42.99818,11.755513
-5.6718774,-3.0028496
75.62482,-56.099854
-45.064995,-55.178875
0.824124,4.5153766
-52.33684,-41.426
64.42063,-8.305961
-22.220276,-61.57383
21.110804,55.42471
-68.476105,-72.89111
47.508507,-26.927824
-44.465813,-81.84808
45.670914,-36.60817
-26.827934,-58.875637
67.64236,51.660305
11.668938,-92.12157
71.75847,44.53626
11.12523,33.874123
34.98569,60.992825
21.42776,47.497135
-68.400826,-18.167315
-84.390396,12.943775
-1.8701596,56.00729
13.638742,66.76194
92.28045,-10.04828
-6.665479,7.861121
-49.304543,-22.49409
-1.8021713,-63.424538
30.541374,-36.562912
-2.9562345,-69.11796
9.702057,-58.434227
-34.509804,-4.585033
62.108685,-16.896606
27.00154,44.050045
89.29467,5.618907
84.42922,17.678663
41.832115,75.30323
33.497128,26.413773
-28.56052,46.0052
-30.184494,84.86921
-25.273066,22.038076
-37.808804,-5.0940557
-4.835539,-24.594213
10.212055,-37.309845
0.6230613,-96.659935
4.49272,-47.821537
-52.84288,19.057365
72.07388,-15.346535
7.6906385,-65.553116
-0.69590235,39.40923
14.405571,20.221382
-55.907185,22.699623
31.517956,90.30547
37.54991,77.38608
-4.87737,-88.56706
50.16981,44.423737
-24.535475,41.73873
30.80484,26.297255
2.6944246,-32.051212
-14.345241,-35.77977
44.797573,9.310012
63.402546,-3.9217029
10.688794,33.15341
-16.460815,-100.70524
-81.73574,24.436205
62.305252,-18.599464
58.656235,-74.37672
-69.96887,23.941568
22.38009,62.564194
15.645477,-97.933914
-59.008667,51.713177
52.58019,66.78652
41.66029,45.5318
-53.015675,-20.603304
37.59645,-73.657906
46.2995,15.802146
3.099924,0.30357704
-50.283077,-56.612453
-39.182793,64.61375
-0.87236845,-102.45693
23.938437,-7.432342
-25.461624,-53.384785
35.564777,-73.95688
-18.141287,-83.74584
-3.6466973,83.32533
40.60899,14.492834
9.403649,-14.215248
20.761873,6.0248513
-1.2385522,84.81056
-7.5384727,90.245445
70.25377,-14.427279
-32.886242,84.59141
68.09259,-13.707568
3.160761,0.22068945
37.840508,-74.09061
3.5515523,61.534584
6.0193667,2.3817036
-13.170288,-79.79505
74.71527,-36.04615
45.203495,11.710966
-36.53263,-80.63443
-34.822563,-90.19909
-33.211517,-0.7598752
-21.46607,21.220072
-39.651943,10.675948
-28.148472,-15.792136
70.29246,-63.57164
27.339891,64.720726
13.985808,-91.04142
-84.97419,13.580696
63.54321,-7.2751555
23.385796,-65.126236
-43.279743,27.380865
-54.407555,-42.716217
-70.17361,-69.93289
-45.22321,22.759718
84.82392,-14.98848
17.643456,3.4265554
53.120155,-79.34302
76.91782,-37.080357
-66.889984,25.775501
-6.2461658,97.545456
14.584412,-25.661255
-65.30497,-6.2490664
-9.180681,69.82317
0.6235216,-96.66012
2.6508222,-0.64524025
-59.357502,51.993103
59.24768,4.838292
7.8134723,-67.255745
-0.98956895,36.72062
-25.211958,-36.29503
22.863205,-70.680786
-2.8309045,-32.460255
21.531944,-95.45953
-30.184496,84.869255
-11.0793085,-31.135126
32.536762,83.71113
73.78807,-35.878563
8.052627,-13.300858
25.129213,48.375843
-11.812249,67.399536
2.6907194,0.38261232
60.124275,-37.099674
-13.939364,-37.10397
33.698467,81.93559
-55.218178,72.59883
49.026695,-40.23934
9.780859,69.81299
22.407988,-29.938501
9.610122,-13.83252
40.469128,-1.4165018
59.621925,-36.62037
77.48409,-15.919531
64.02364,-7.7774906
43.245758,48.296673
-79.30805,-38.14985
39.0668,-54.518333
4.9697022,28.042467
-7.122645,-49.14222
29.677515,20.094437
-78.170006,-21.545439
42.13967,21.215332
47.509594,-42.013893
5.101979,3.7037878
2.4871666,24.38463
83.75318,19.166073
1.3214617,79.861
17.773169,88.62975
21.560432,30.94121
2.9586158,13.450012
74.29281,39.765587
-49.35751,-20.889065
36.64217,78.42286
35.645897,-55.57995
-51.297962,-55.855446
-68.02964,-73.59471
-33.992397,47.88646
-34.724346,-89.25191
85.98088,-13.4805565
-52.104996,76.829895
20.202633,-97.8224
62.670624,-17.756409
-73.784195,41.510124
-52.775093,19.190777
16.488857,4.9426503
-58.222507,-1.0943891
-10.002355,9.335669
-0.75748837,18.028427
65.183464,-53.624798
-28.024126,-15.60973
-31.74374,7.9189205
13.015095,8.637907
81.20835,-31.91755
-37.791683,-10.476488
63.29134,-17.006357
6.258881,-55.668694
3.32353,-57.306366
58.86601,33.71227
-53.30407,-26.5456
-81.524025,12.017838
7.1520586,-55.83557
27.648283,22.929932
35.180447,92.00761
-46.473183,-38.74221
95.32381,1.1876742
-11.203518,2.7004344
-49.55017,-40.20593
35.996616,-8.93999
-21.616432,-79.7887
-60.02628,-69.082825
-18.087118,-51.7383
-1.6489137,54.74247
4.6221147,60.511383
20.502611,66.70644
27.702517,44.968914
-13.046259,32.65322
59.004726,-21.810303
2.9481742,13.4579525
-66.40167,26.144053
80.25298,23.75575
-19.85071,49.295677
26.946285,-37.79707
-7.3514524,7.8105097
14.092081,-41.20486
25.717806,-67.43222
-39.07201,65.09005
22.951956,18.244947
-0.119304635,35.09788
-55.269115,72.536575
53.250698,41.27899
-28.13252,12.06074
85.265015,-13.856885
-29.95841,44.858543
-5.582976,86.28353
-24.025797,-0.3604428
-27.024658,-1.2342731
23.3655,-12.354227
34.39063,91.507774
45.0581,10.192217
-34.98236,-91.03514
20.320591,47.779705
-31.0857,84.1462
31.812643,62.232075
-50.41994,-39.948593
-20.949091,-51.29126
8.039476,65.05286
-7.4327846,-44.644886
-73.18047,-26.444307
34.015686,-16.75138
-1.847861,-61.248302
17.110983,88.41839
-83.75063,22.566914
-17.372145,-98.4337
31.71581,80.81096
-42.179485,64.106926
-30.62511,-12.278728
-83.52008,23.543306
34.984966,61.030457
-13.28367,-29.059834
43.23283,48.330536
-2.05999,85.27149
-14.517101,84.32419
45.607628,-5.9605513
41.79927,75.25889
22.054247,1.6862463
-26.593544,41.570274
-40.364803,-20.589342
7.456289,-18.718454
-19.82383,-7.004724
39.929497,-2.8109868
-45.42212,21.250608
-9.939465,55.717403
-14.881118,83.479065
58.812126,34.0233
23.715792,44.981613
-42.26182,-82.2544
-11.520417,53.072628
-96.92798,-18.54933
-4.046281,-24.960129
-6.262734,-24.022755
-91.34934,9.694245
-61.686615,24.117374
43.30175,72.414505
39.115353,88.12615
47.409634,9.589028
8.515755,71.37416
21.983498,62.931564
-49.05443,-22.625645
-52.03742,77.51444
-9.4604845,69.51088
59.193943,-21.22919
-43.74855,27.926674
-7.084342,-19.473421
-41.991096,-23.469984
13.980642,-91.06666
-18.607779,-24.96066
-22.827778,48.90018
39.60138,-2.1378007
27.140825,-65.00318
27.905703,43.74794
58.409935,37.636368
13.969721,-91.087425
-20.953989,-6.6899986
-13.883971,-9.724109
-7.553031,-37.632507
59.515408,-75.68218
12.488871,5.0973563
-35.201008,-3.4662046
-82.96432,45.100185
-62.915947,-3.7596138
59.206444,-21.275434
-42.69269,11.771781
-35.820087,8.197673
1.5855641,-34.947926
-15.993584,-26.65398
38.185947,-72.2713
-43.32408,-22.753187
-99.498924,-18.134148
-31.93256,85.74113
64.171,-10.016677
-75.83337,-11.572033
-38.716087,64.843895
-7.371347,7.8401475
-23.412716,-60.645847
41.727074,75.364586
-60.930973,10.734217
-13.250349,84.61076
-21.364279,75.70137
18.628933,90.166016
2.3202178,-14.48417
-4.944409,77.60284
-14.322465,34.983334
-37.285316,-5.4415107
-98.037895,-21.071327
-20.526604,50.761444
-90.51515,-7.1257114
34.532593,-56.259727
-17.69568,-50.880447
28.947102,18.378717
-30.971888,69.73057
82.81888,-40.278614
6.31099,-99.51398
-19.830893,-7.0082307
76.01934,33.50153
-31.083397,49.88818
-59.182972,-4.396869
-86.96172,46.34887
-53.80028,-27.734009
-42.70526,-78.1301
-28.908895,45.714333
69.851204,44.419876
54.131607,63.40099
1.8381859,-94.34307
22.314201,-71.71084
-14.742508,-78.94208
-71.877205,-20.343737
48.162605,-27.204983
-77.819855,54.37267
64.17432,-9.985544
-97.896194,-22.55474
5.7661033,-0.2594432
31.971994,13.548666
92.38003,-7.9670944
-0.04065756,-95.870804
24.951885,87.14793
18.482027,89.5087
-29.72328,24.65555
-27.225008,43.832844
7.301165,53.74357
-9.022715,-45.357006
1.8923105,-32.209766
-4.5210533,77.67049
-66.01841,-66.337814
60.035973,3.468067
1.2287713,80.962326
-15.603838,84.105545
52.874935,-79.154465
7.757715,-65.76831
-40.44139,-82.49303
-46.476986,-38.72868
-29.679789,24.405548
27.68004,47.82394
-54.70048,16.71859
-18.525501,-23.560377
54.641937,10.435369
-40.480904,-81.88976
13.833024,-45.134884
-82.37538,49.342224
5.626402,-1.2076744
-23.796646,49.140507
20.819183,27.195122
-38.716,64.8439
-42.70703,-78.12955
-11.741341,53.354645
14.621401,-45.27572
-91.34413,7.2815
1.9068084,78.08763
10.56577,-12.026199
34.30556,11.351779
5.6706886,53.608044
34.5433,-56.2236
-60.38159,11.035287
-62.855465,-7.406085
64.74215,25.06735
87.32551,-13.588691
-44.75062,28.07596
11.717623,32.29273
-45.034313,-55.16849
14.019581,-90.91591
62.011646,0.3365623
-15.197807,-5.555252
69.72544,43.87692
18.0101,7.647504
-67.983315,22.297832
17.643059,3.4266565
-0.704865,17.851109
2.253412,-95.28463
5.007101,-15.446858
24.410995,-27.751215
-71.65093,18.435724
15.680282,-97.48482
-21.48469,-25.849289
-29.537664,-45.56921
-45.953804,-39.4074
1.4148074,78.41474
-55.035034,-26.620302
-0.9526497,-61.363262
41.37515,24.47497
58.85381,58.51131
-60.521427,-50.375843
62.290554,25.528526
-49.408226,44.259094
-33.7811,48.28654
1.2853478,-90.76196
-40.321743,-82.43771
-2.5331745,54.717514
-70.17895,24.294039
-12.656119,-58.4653
-7.3447437,-43.49008
-98.49726,-21.44579
0.55483997,40.55764
-77.57758,-19.26273
24.356937,55.18096
-45.03429,-55.1685
-87.9994,-10.651978
-71.043945,-45.719624
-34.64264,11.105466
69.87813,44.884686
-64.03757,-51.17076
89.591934,4.6426125
-53.98207,-27.704967
6.350317,-55.623253
65.09732,-54.01979
62.67231,26.825466
40.552868,26.478058
-74.13292,41.87021
-72.7494,-44.643227
-31.091413,67.23326
69.93176,-63.93542
-16.542225,-100.56962
59.519928,-36.534203
-52.79444,19.341719
0.62197363,-64.79555
-56.788742,-30.635048
-51.29796,-55.855442
81.580925,-35.12809
-52.849033,-45.72453
55.3709,39.6669
-38.409145,-10.069514
-29.8811,-12.971128
60.092827,-57.307476
4.87518,53.58106
35.172066,-74.23821
57.20301,59.31879
-29.54247,-45.45222
-82.48123,24.696436
-73.615746,8.067649
-42.368717,27.29844
-23.085867,-40.473423
38.6023,-21.023027
3.3831415,-51.45892
39.693832,-67.760864
-14.039284,32.073727
47.567413,-27.218323
47.50955,-42.014034
76.49254,-57.61732
30.982162,-38.806644
-0.09086462,-102.400955
-52.94699,20.623053
3.6282127,-48.341366
-26.326237,-44.64875
56.075516,39.181656
39.045223,-67.237755
43.707314,-18.380016
86.80472,19.322643
34.963497,61.55858
31.367699,26.928377
-38.79844,81.80789
-14.045805,36.062607
1.161915,78.92749
42.976906,-13.573779
-9.820368,31.812746
-36.402767,22.094875
6.001726,-0.2446699
12.268264,2.4922352
18.834476,55.178104
-66.89566,25.762516
86.086555,-13.175186
-77.983505,8.360437
24.505507,18.015804
-3.3271725,-31.924047
82.637665,-35.56194
38.143196,62.653046
-38.607933,65.658165
10.626097,-12.483465
-51.35271,75.24283
-0.48611438,17.2709
-20.353651,-24.507782
-35.380123,12.865096
36.903473,-53.315533
91.68015,0.6552841
-26.978184,-12.09803
-42.92487,11.52063
55.276035,8.643873
-15.284054,-37.348255
-52.43848,19.060892
-55.798683,15.595106
63.55322,-7.837519
-70.216896,-69.85311
-15.617486,-38.144016
67.64877,50.781948
14.941714,53.11659
-49.35481,-35.80014
60.9155,2.3929687
-50.577187,8.336114
21.194448,-51.39956
10.684827,-16.807728
-18.332762,-85.28161
22.054108,1.6862657
-16.867962,-41.89231
77.11813,-16.973831
81.27932,-31.82981
25.912857,45.33465
-21.359182,50.842266
-30.458035,25.15521
36.32073,82.35394
2.0915928,-14.216057
-24.730524,-58.223724
-2.854752,54.857315
-39.362854,-7.1767554
40.955196,27.60197
-17.644989,-24.127588
-45.034313,-55.16849
-58.524174,-68.98302
64.23023,52.882904
-26.777025,-58.846474
40.746323,47.605484
67.47892,50.77987
-67.70834,-63.947964
-72.508095,19.181396
2.4354413,0.4524802
-27.596085,71.193535
81.08778,-34.85598
-85.236374,14.591434
-72.736946,-44.628456
15.926763,91.264595
-4.6810007,-24.794191
-22.48193,22.019829
12.637894,66.808975
-0.28397432,40.019394
-38.424877,-10.07752
-62.36724,-6.322325
-51.3865,-55.8181
7.354573,-65.14125
-35.298824,12.820491
45.099297,10.272254
42.04229,-13.323197
3.4067361,-49.974247
-16.566803,-100.45568
58.128635,8.972537
-17.68832,19.90009
58.515457,58.23249
-80.150566,-38.428036
35.624344,-55.569534
-51.526123,44.375816
-78.95062,-37.268906
-51.06533,44.01784
-98.423355,-21.496347
70.335594,-35.53044
-59.711803,26.874506
-73.166725,-21.0072
-91.67783,7.255981
38.86559,60.70998
-42.263226,-82.254326
15.316355,-40.518463
-45.37077,-54.458565
10.480297,-12.994669
-5.9326754,-49.396645
38.80944,77.62254
-24.289125,-59.318428
2.4975529,24.388042
12.706827,-26.247545
-41.94685,62.6588
-51.753468,25.095032
53.182415,-78.57453
1.8754271,36.542137
42.747604,69.51467
52.567127,66.78919
88.70758,4.9051995
-71.59121,18.354992
-49.408287,75.90933
-86.96212,46.3486
0.7146522,-45.22066
-100.24411,-5.6970944
54.299805,60.909245
9.776316,-58.8156
1.9451915,-32.312534
69.54719,-64.30084
14.156803,-25.845036
-30.29112,41.291714
-25.20168,-2.0331013
-87.97425,-10.781505
-57.246613,-46.04872
54.8487,39.91964
-99.357506,-17.592674
-60.52173,-50.37102
-36.350067,86.98433
-59.607685,51.635902
6.631111,-71.821594
-5.7201385,-2.676325
23.106499,-12.283616
49.847885,-35.584362
68.85313,-13.705705
45.220825,9.197032
-26.350922,-59.86932
-99.528656,-18.094934
39.596336,-58.904373
-79.2959,54.73418
37.544834,77.38724
-10.452082,-43.66012
24.250261,48.735405
-70.13339,23.854113
-22.828878,51.652252
-58.20493,-0.18559608
46.576817,-26.822329
-55.290417,-26.681667
26.984278,86.87702
31.715487,80.81093
20.615387,29.577385
-35.40513,6.3905945
20.918037,-50.981544
53.489807,40.41943
2.0008907,-14.041064
-59.636654,11.454317
54.017857,11.562391
63.40492,24.407269
18.062496,89.140915
23.094044,-64.32716
61.65815,2.9699626
57.226288,10.74221
53.323742,-33.92192
30.799274,25.933939
24.048388,87.69716
-11.839703,-81.3373
-25.937466,-0.36754107
54.18664,10.790931
60.178246,55.876633
-32.56865,-76.60158
-23.699373,-61.17411
3.4535248,62.580208
85.91484,-13.30259
-14.592456,35.357803
-101.05995,-6.5819893
6.0396223,-55.31433
-89.21654,-6.8769565
-99.528656,-18.094933
-26.93892,-1.0168092
53.334713,-33.921646
16.930796,55.421463
-52.873123,18.855042
-40.3416,66.06745
-40.761925,-82.31193
-27.586233,71.18813
-54.838947,52.96279
22.099451,1.815868
33.633236,46.92517
-34.23453,-5.369636
-9.523164,69.34473
54.484623,9.102493
-99.30671,-18.12103
-19.388382,19.592524
-26.268723,-53.543182
13.583159,66.80479
-39.37371,-7.169114
33.21785,79.04838
10.009599,-69.13913
-33.75402,-76.787346
2.5763574,-22.250294
-71.40584,18.042889
-78.15025,-19.790499
41.0875,83.51375
29.725214,20.93424
-7.841444,1.9172648
-12.175904,13.068439
-3.5738447,20.685577
22.31667,-28.960838
-81.5224,-40.99241
-37.77026,20.45807
-73.083496,42.815952
1.0165007,77.82983
44.368195,-14.204148
74.259125,39.922825
57.785797,36.096928
20.78171,65.16867
1.1436749,6.787622
-13.46563,-8.905307
35.991966,-8.949714
65.40513,-57.467358
9.138822,-16.263844
-42.42999,-85.15925
95.76649,1.7860609
26.712898,-38.015537
32.329613,62.048935
-68.12518,-73.79757
-2.475394,55.981937
89.423645,5.1097665
6.4890532,-55.002495
79.24019,31.293213
65.881836,-11.777177
39.282516,87.15102
12.551268,32.941936
-20.94472,20.876705
-44.39165,21.892405
39.373333,87.16282
7.4892025,-61.535378
2.2562397,-64.16007
3.9017172,-18.83958
27.730394,23.539036
-24.5288,41.741398
-9.792826,12.184974
24.44053,-29.1397
-33.003056,47.43298
-1.3579801,4.657384
-18.639751,-40.464813
22.056057,1.6898158
8.160677,-99.34657
-51.889515,-57.03246
2.3514256,61.36424
-34.59638,47.60463
3.1730676,-49.27226
-77.08768,-19.542505
-42.554955,-85.17927
18.112793,5.33508
-60.969578,10.921988
-12.866781,-80.26523
69.440544,-14.616909
17.071115,-0.5902447
-81.765785,12.35365
57.248554,10.699511
58.776016,-74.365395
41.811222,75.29345
45.785088,10.107022
64.14759,52.931953
94.92193,1.6029457
-2.5032282,54.82246
-16.542227,-100.56962
-2.341419,21.350744
49.042873,-40.180756
-50.167328,-40.448822
18.019766,7.634299
3.6811883,14.118922
32.53955,83.70767
-38.8891,-17.69597
96.331245,0.12005545
20.217514,-99.43608
-92.7464,7.2070127
43.049026,77.99394
-99.96606,-6.134768
-8.842381,9.352822
25.865055,45.40542
21.884153,-51.35131
-50.942524,-55.246136
-7.3572054,-43.881866
71.85215,-59.3563
-58.4354,-69.316246
20.675827,-26.17674
